video_id,user_id,followers,duration,views,likes,comments,shares,hashtag,upload_time,engagement,like_rate,comment_rate,share_rate,upload_date,upload_weekday,cluster,is_viral
vid_1655,user_125,283057,4,2541,301,39,17,beauty,2025-04-10,0.14049586776859505,0.1184573002754821,0.015348288075560802,0.006690279417552145,2025-04-10,Thursday,1,0
vid_1656,user_216,313609,9,1414,143,20,5,education,2025-06-22,0.1188118811881188,0.10113154172560113,0.014144271570014143,0.003536067892503536,2025-06-22,Sunday,0,0
vid_1657,user_284,69018,5,134,23,2,0,travel,2025-04-18,0.1865671641791045,0.17164179104477612,0.014925373134328358,0.0,2025-04-18,Friday,0,0
vid_1658,user_184,493941,8,6843,260,127,35,food,2025-09-27,0.06166885868771007,0.03799503141896829,0.018559111500803742,0.005114715767938039,2025-09-27,Saturday,1,0
vid_1659,user_38,60480,33,424,28,6,1,motivation,2025-01-28,0.08254716981132075,0.0660377358490566,0.014150943396226415,0.0023584905660377358,2025-01-28,Tuesday,0,0
vid_1660,user_222,250122,26,720,111,7,5,dance,2025-09-02,0.17083333333333334,0.15416666666666667,0.009722222222222222,0.006944444444444444,2025-09-02,Tuesday,0,0
vid_1661,user_183,1565,15,947,35,4,8,fashion,2025-09-22,0.04963041182682154,0.03695881731784583,0.004223864836325237,0.008447729672650475,2025-09-22,Monday,0,0
vid_1662,user_177,97256,29,1074,83,12,0,pets,2025-11-11,0.08845437616387337,0.07728119180633147,0.0111731843575419,0.0,2025-11-11,Tuesday,0,0
vid_1663,user_293,245332,23,2404,215,37,22,challenge,2025-02-07,0.11397670549084858,0.0894342762063228,0.015391014975041598,0.009151414309484194,2025-02-07,Friday,1,0
vid_1664,user_150,235752,8,3875,511,69,20,gaming,2025-04-03,0.15483870967741936,0.1318709677419355,0.017806451612903226,0.005161290322580645,2025-04-03,Thursday,1,0
vid_1665,user_125,407871,3,11327,548,181,81,beauty,2025-06-02,0.07151055001324269,0.048379977045996295,0.015979517965922133,0.00715105500132427,2025-06-02,Monday,1,1
vid_1666,user_233,318434,11,2526,441,11,21,gaming,2025-11-24,0.18725257323832145,0.17458432304038005,0.00435471100554236,0.00831353919239905,2025-11-24,Monday,1,0
vid_1667,user_7,5636,20,872,87,10,4,lifehack,2025-02-17,0.1158256880733945,0.09977064220183486,0.011467889908256881,0.0045871559633027525,2025-02-17,Monday,0,0
vid_1668,user_128,494487,9,5551,1027,40,46,travel,2025-05-10,0.2005044136191677,0.18501170960187355,0.0072059088452531075,0.008286795172041074,2025-05-10,Saturday,1,0
vid_1669,user_263,382613,16,6185,644,7,13,pets,2025-01-06,0.10735650767987065,0.10412287793047696,0.0011317704122877931,0.0021018593371059015,2025-01-06,Monday,1,0
vid_1670,user_156,384568,3,7655,532,36,15,education,2025-03-02,0.07615937295885042,0.06949706074461137,0.0047028086218158065,0.001959503592423253,2025-03-02,Sunday,1,0
vid_1671,user_4,245327,21,2684,122,8,18,pets,2025-09-15,0.05514157973174367,0.045454545454545456,0.0029806259314456036,0.0067064083457526085,2025-09-15,Monday,1,0
vid_1672,user_85,31236,25,319,6,5,2,motivation,2025-12-05,0.04075235109717868,0.018808777429467086,0.01567398119122257,0.006269592476489028,2025-12-05,Friday,0,0
vid_1673,user_174,26978,18,508,58,3,4,travel,2025-09-26,0.1279527559055118,0.1141732283464567,0.005905511811023622,0.007874015748031496,2025-09-26,Friday,0,0
vid_1674,user_289,229386,51,1450,56,9,9,beauty,2025-11-01,0.05103448275862069,0.038620689655172416,0.006206896551724138,0.006206896551724138,2025-11-01,Saturday,0,0
vid_1675,user_192,214209,26,3040,275,58,16,food,2025-09-02,0.11480263157894736,0.09046052631578948,0.019078947368421053,0.005263157894736842,2025-09-02,Tuesday,1,0
vid_1676,user_118,385184,35,4046,510,33,14,food,2025-01-08,0.13766683143845773,0.12605042016806722,0.008156203657933762,0.0034602076124567475,2025-01-08,Wednesday,1,0
vid_1677,user_217,349223,41,1611,112,1,15,gaming,2025-09-22,0.07945375543140906,0.06952203600248293,0.0006207324643078833,0.00931098696461825,2025-09-22,Monday,0,0
vid_1678,user_113,20761,24,947,48,6,3,pets,2025-05-31,0.06019007391763464,0.050686378035902854,0.006335797254487857,0.0031678986272439284,2025-05-31,Saturday,0,0
vid_1679,user_144,55012,17,931,148,3,7,art,2025-07-19,0.16970998925886144,0.158968850698174,0.00322234156820623,0.007518796992481203,2025-07-19,Saturday,0,0
vid_1680,user_25,20089,3,1274,242,3,7,challenge,2025-11-25,0.1978021978021978,0.18995290423861852,0.002354788069073783,0.005494505494505495,2025-11-25,Tuesday,0,0
vid_1681,user_135,36611,9,2046,77,5,12,beauty,2025-09-25,0.04594330400782014,0.03763440860215054,0.0024437927663734115,0.005865102639296188,2025-09-25,Thursday,0,0
vid_1682,user_231,206605,13,2681,128,32,11,art,2025-08-05,0.06378217083177919,0.047743379336068634,0.011935844834017158,0.004102946661693398,2025-08-05,Tuesday,1,0
vid_1683,user_75,491137,5,12924,2491,59,124,lifehack,2025-12-04,0.20690188796038378,0.19274218508201796,0.0045651501083255955,0.009594552770040236,2025-12-04,Thursday,1,1
vid_1684,user_288,474661,6,1430,38,11,8,funny,2025-07-29,0.03986013986013986,0.026573426573426574,0.007692307692307693,0.005594405594405594,2025-07-29,Tuesday,0,0
vid_1685,user_0,219780,49,4803,941,83,45,travel,2025-12-29,0.2225692275661045,0.1959192171559442,0.01728086612533833,0.009369144284821987,2025-12-29,Monday,1,0
vid_1686,user_146,1627,33,310,6,2,0,lifehack,2025-06-20,0.025806451612903226,0.01935483870967742,0.0064516129032258064,0.0,2025-06-20,Friday,0,0
vid_1687,user_286,107842,28,2991,530,55,17,fitness,2025-04-11,0.20127047810096957,0.17719826145101972,0.0183884988298228,0.0056837178201270475,2025-04-11,Friday,1,0
vid_1688,user_141,421616,8,12724,958,133,93,lifehack,2025-03-01,0.09305249921408362,0.07529078906004401,0.01045268783401446,0.00730902232002515,2025-03-01,Saturday,1,1
vid_1689,user_52,248030,3,1198,226,10,9,gaming,2025-11-19,0.2045075125208681,0.18864774624373956,0.008347245409015025,0.007512520868113523,2025-11-19,Wednesday,0,0
vid_1690,user_68,238590,3,3927,302,59,35,education,2025-01-29,0.10084033613445378,0.07690348866819455,0.01502419149477973,0.008912655971479501,2025-01-29,Wednesday,1,0
vid_1691,user_89,427064,6,9309,1282,22,5,funny,2025-06-02,0.14061660758405845,0.13771618863465462,0.0023633043291438395,0.0005371146202599635,2025-06-02,Monday,1,1
vid_1692,user_219,228556,3,6227,214,16,3,lifehack,2025-03-07,0.03741769712542155,0.03436646860446443,0.0025694555965954714,0.00048177292436165086,2025-03-07,Friday,1,0
vid_1693,user_191,212539,3,7076,450,94,35,motivation,2025-08-27,0.08182589033352176,0.06359525155455059,0.013284341435839458,0.004946297343131713,2025-08-27,Wednesday,1,0
vid_1694,user_62,10835,37,640,101,6,0,education,2025-01-05,0.1671875,0.1578125,0.009375,0.0,2025-01-05,Sunday,0,0
vid_1695,user_72,72277,18,698,80,11,6,lifehack,2025-05-04,0.13896848137535817,0.11461318051575932,0.015759312320916905,0.008595988538681949,2025-05-04,Sunday,0,0
vid_1696,user_160,380874,6,1791,334,32,4,funny,2025-04-05,0.20658849804578447,0.18648799553322165,0.01786711334450028,0.002233389168062535,2025-04-05,Saturday,1,0
vid_1697,user_168,324151,3,4103,398,34,20,art,2025-01-05,0.11016329514989033,0.09700219351693883,0.008286619546673165,0.004874482086278333,2025-01-05,Sunday,1,0
vid_1698,user_88,65481,11,394,69,4,0,fitness,2025-03-26,0.18527918781725888,0.1751269035532995,0.01015228426395939,0.0,2025-03-26,Wednesday,0,0
vid_1699,user_175,410563,3,8789,886,92,47,fitness,2025-08-28,0.11662305154169986,0.10080782796677665,0.0104676299920355,0.0053475935828877,2025-08-28,Thursday,1,1
vid_1700,user_268,334088,42,4230,830,83,17,challenge,2025-02-18,0.2198581560283688,0.19621749408983452,0.019621749408983452,0.004018912529550827,2025-02-18,Tuesday,1,0
vid_1701,user_72,247991,8,4265,822,71,3,challenge,2025-01-26,0.2100820633059789,0.19273153575615476,0.016647127784290738,0.0007033997655334115,2025-01-26,Sunday,1,0
vid_1702,user_244,194894,8,1060,83,19,3,pets,2025-11-23,0.09905660377358491,0.07830188679245283,0.017924528301886792,0.002830188679245283,2025-11-23,Sunday,0,0
vid_1703,user_76,150703,7,1475,264,8,6,beauty,2025-04-08,0.18847457627118644,0.17898305084745764,0.005423728813559322,0.004067796610169492,2025-04-08,Tuesday,0,0
vid_1704,user_158,317386,3,5198,897,81,51,fashion,2025-09-27,0.19796075413620623,0.17256637168141592,0.015582916506348595,0.009811465948441709,2025-09-27,Saturday,1,0
vid_1705,user_97,263656,15,8645,500,52,21,dance,2025-10-01,0.06628108733371892,0.0578368999421631,0.006015037593984963,0.0024291497975708503,2025-10-01,Wednesday,1,1
vid_1706,user_101,391042,20,2537,335,12,14,fashion,2025-11-09,0.14229404808829327,0.1320457232952306,0.004729996058336618,0.005518328734726055,2025-11-09,Sunday,1,0
vid_1707,user_131,195295,17,2700,89,51,26,motivation,2025-08-24,0.061481481481481484,0.032962962962962965,0.01888888888888889,0.00962962962962963,2025-08-24,Sunday,1,0
vid_1708,user_101,408777,3,5989,1021,8,48,music,2025-07-28,0.17982968776089497,0.17047921188846218,0.0013357822674903992,0.008014693604942395,2025-07-28,Monday,1,0
vid_1709,user_18,338300,13,6495,333,125,64,pets,2025-01-25,0.08036951501154735,0.051270207852193994,0.01924557351809084,0.00985373364126251,2025-01-25,Saturday,1,0
vid_1710,user_81,310859,13,2741,89,10,26,motivation,2025-11-22,0.04560379423568041,0.03246990149580445,0.0036483035388544327,0.009485589201021525,2025-11-22,Saturday,1,0
vid_1711,user_278,175536,30,1352,124,22,6,gaming,2025-05-13,0.11242603550295859,0.09171597633136094,0.016272189349112426,0.004437869822485207,2025-05-13,Tuesday,0,0
vid_1712,user_128,343204,7,2934,363,18,20,dance,2025-06-30,0.13667348329925016,0.12372188139059305,0.006134969325153374,0.006816632583503749,2025-06-30,Monday,1,0
vid_1713,user_88,72623,7,1885,327,14,2,challenge,2025-03-26,0.1819628647214854,0.17347480106100796,0.007427055702917772,0.0010610079575596816,2025-03-26,Wednesday,0,0
vid_1714,user_212,224787,14,1313,256,6,6,motivation,2025-09-03,0.2041127189642041,0.19497334348819498,0.00456968773800457,0.00456968773800457,2025-09-03,Wednesday,0,0
vid_1715,user_142,369997,15,4061,402,49,33,gaming,2025-02-08,0.11918246737256834,0.09899039645407536,0.01206599359763605,0.008126077320856932,2025-02-08,Saturday,1,0
vid_1716,user_64,119732,10,992,30,7,5,travel,2025-09-08,0.04233870967741935,0.03024193548387097,0.007056451612903226,0.005040322580645161,2025-09-08,Monday,0,0
vid_1717,user_75,13436,9,460,71,6,3,funny,2025-04-24,0.17391304347826086,0.15434782608695652,0.013043478260869565,0.006521739130434782,2025-04-24,Thursday,0,0
vid_1718,user_198,386263,10,2887,351,3,21,lifehack,2025-09-24,0.12989262209906477,0.12157949428472463,0.0010391409767925182,0.007273986837547627,2025-09-24,Wednesday,1,0
vid_1719,user_142,54510,30,1214,122,2,3,dance,2025-04-12,0.10461285008237232,0.10049423393739704,0.0016474464579901153,0.002471169686985173,2025-04-12,Saturday,0,0
vid_1720,user_92,399487,9,414,31,1,3,fashion,2025-08-15,0.08454106280193237,0.0748792270531401,0.0024154589371980675,0.007246376811594203,2025-08-15,Friday,0,0
vid_1721,user_223,416740,42,5508,608,49,26,challenge,2025-09-11,0.12400145243282498,0.11038489469862019,0.008896151053013798,0.004720406681190995,2025-09-11,Thursday,1,0
vid_1722,user_290,499339,11,936,75,15,2,music,2025-08-15,0.09829059829059829,0.08012820512820513,0.016025641025641024,0.002136752136752137,2025-08-15,Friday,0,0
vid_1723,user_101,115425,45,520,81,9,4,music,2025-09-06,0.18076923076923077,0.15576923076923077,0.01730769230769231,0.007692307692307693,2025-09-06,Saturday,0,0
vid_1724,user_266,374854,27,7763,915,43,34,lifehack,2025-10-08,0.12778564987762464,0.11786680407059126,0.005539095710421229,0.004379750096612134,2025-10-08,Wednesday,1,0
vid_1725,user_109,152167,7,3964,704,47,30,fitness,2025-06-07,0.19702320887991928,0.17759838546922302,0.011856710393541877,0.0075681130171543895,2025-06-07,Saturday,1,0
vid_1726,user_264,353513,30,5339,629,83,30,food,2025-01-02,0.13897733657988387,0.11781232440531934,0.015545982393706687,0.005619029780857839,2025-01-02,Thursday,1,0
vid_1727,user_2,116632,3,2764,173,17,11,gaming,2025-07-31,0.07272069464544138,0.0625904486251809,0.006150506512301013,0.003979739507959479,2025-07-31,Thursday,1,0
vid_1728,user_84,498959,39,1419,245,12,11,dance,2025-02-05,0.18886539816772374,0.1726568005637773,0.008456659619450317,0.007751937984496124,2025-02-05,Wednesday,1,0
vid_1729,user_281,398188,15,1591,191,17,9,music,2025-02-06,0.13639220615964803,0.12005028284098052,0.010685103708359522,0.0056568196103079825,2025-02-06,Thursday,1,0
vid_1730,user_116,243065,3,4671,267,16,19,music,2025-09-15,0.0646542496253479,0.057161207450224794,0.003425390708627703,0.004067651466495397,2025-09-15,Monday,1,0
vid_1731,user_220,153828,16,3108,410,4,4,food,2025-08-28,0.13449163449163448,0.13191763191763192,0.001287001287001287,0.001287001287001287,2025-08-28,Thursday,0,0
vid_1732,user_153,304965,55,7845,662,30,70,dance,2025-12-30,0.097131931166348,0.08438495857233907,0.0038240917782026767,0.008922880815806247,2025-12-30,Tuesday,1,0
vid_1733,user_152,52385,3,1399,240,18,1,music,2025-04-01,0.18513223731236597,0.17155110793423875,0.012866333095067906,0.0007147962830593281,2025-04-01,Tuesday,0,0
vid_1734,user_11,229137,12,1944,197,4,16,education,2025-04-06,0.11162551440329219,0.10133744855967078,0.00205761316872428,0.00823045267489712,2025-04-06,Sunday,0,0
vid_1735,user_132,52999,21,1682,253,7,6,gaming,2025-07-06,0.1581450653983353,0.15041617122473247,0.004161712247324614,0.0035671819262782403,2025-07-06,Sunday,0,0
vid_1736,user_292,463980,25,2696,100,20,17,fitness,2025-09-17,0.0508160237388724,0.037091988130563795,0.00741839762611276,0.006305637982195846,2025-09-17,Wednesday,1,0
vid_1737,user_299,95608,8,3094,282,7,28,food,2025-08-07,0.10245636716224951,0.09114414996767937,0.0022624434389140274,0.00904977375565611,2025-08-07,Thursday,1,0
vid_1738,user_227,408506,3,2476,487,11,4,lifehack,2025-12-16,0.20274636510500807,0.19668820678513732,0.0044426494345718905,0.0016155088852988692,2025-12-16,Tuesday,1,0
vid_1739,user_270,485022,3,2191,362,40,12,art,2025-07-14,0.18895481515289822,0.16522136010953903,0.018256503879507075,0.005476951163852123,2025-07-14,Monday,1,0
vid_1740,user_42,364466,13,944,46,1,7,challenge,2025-02-15,0.057203389830508475,0.048728813559322036,0.001059322033898305,0.007415254237288136,2025-02-15,Saturday,0,0
vid_1741,user_20,264910,9,5982,418,80,46,pets,2025-12-31,0.09093948512203276,0.06987629555332665,0.013373453694416584,0.007689735874289535,2025-12-31,Wednesday,1,0
vid_1742,user_106,147696,45,1873,148,15,10,music,2025-12-24,0.09236518953550454,0.07901761879337961,0.00800854244527496,0.005339028296849973,2025-12-24,Wednesday,0,0
vid_1743,user_116,242937,3,1222,167,16,7,dance,2025-03-06,0.15548281505728315,0.13666121112929625,0.01309328968903437,0.0057283142389525366,2025-03-06,Thursday,0,0
vid_1744,user_123,476521,17,14581,2278,177,112,fitness,2025-08-15,0.17605102530690625,0.1562307111995062,0.012139085110760579,0.007681228996639462,2025-08-15,Friday,1,1
vid_1745,user_280,466983,3,577,89,3,4,motivation,2025-02-25,0.1663778162911612,0.15424610051993068,0.005199306759098787,0.006932409012131715,2025-02-25,Tuesday,0,0
vid_1746,user_291,437332,3,11990,1340,204,92,fitness,2025-07-23,0.13644703919933276,0.11175979983319433,0.01701417848206839,0.007673060884070058,2025-07-23,Wednesday,1,1
vid_1747,user_202,192948,9,3066,508,31,11,beauty,2025-02-04,0.17938682322243965,0.16568819308545335,0.010110893672537508,0.003587736464448793,2025-02-04,Tuesday,1,0
vid_1748,user_50,151335,9,3264,322,54,32,motivation,2025-04-29,0.125,0.09865196078431372,0.016544117647058824,0.00980392156862745,2025-04-29,Tuesday,1,0
vid_1749,user_270,71966,17,1465,61,12,6,lifehack,2025-08-26,0.05392491467576792,0.041638225255972695,0.008191126279863481,0.004095563139931741,2025-08-26,Tuesday,0,0
vid_1750,user_276,197273,36,2277,276,44,1,pets,2025-04-11,0.14097496706192358,0.12121212121212122,0.01932367149758454,0.0004391743522178305,2025-04-11,Friday,0,0
vid_1751,user_140,259640,15,8144,1558,127,32,funny,2025-10-06,0.21083005893909626,0.19130648330058939,0.015594302554027505,0.003929273084479371,2025-10-06,Monday,1,0
vid_1752,user_274,248140,46,478,77,9,0,art,2025-08-13,0.1799163179916318,0.16108786610878661,0.01882845188284519,0.0,2025-08-13,Wednesday,0,0
vid_1753,user_289,50956,32,933,115,10,1,pets,2025-11-30,0.13504823151125403,0.1232583065380493,0.010718113612004287,0.0010718113612004287,2025-11-30,Sunday,0,0
vid_1754,user_51,262657,13,1285,175,12,4,pets,2025-02-13,0.14863813229571984,0.13618677042801555,0.00933852140077821,0.0031128404669260703,2025-02-13,Thursday,0,0
vid_1755,user_26,425239,27,3621,678,55,3,pets,2025-01-01,0.2032587682960508,0.1872410936205468,0.015189174261253798,0.0008285004142502071,2025-01-01,Wednesday,1,0
vid_1756,user_156,74744,15,565,54,10,3,food,2025-08-07,0.11858407079646018,0.09557522123893805,0.017699115044247787,0.005309734513274336,2025-08-07,Thursday,0,0
vid_1757,user_238,413917,3,3721,296,71,4,fitness,2025-08-04,0.09970438054286482,0.07954850846546627,0.019080892233270627,0.0010749798441279225,2025-08-04,Monday,1,0
vid_1758,user_155,330888,20,3011,589,21,7,pets,2025-05-20,0.20491531052806378,0.19561607439388906,0.006974427100631019,0.002324809033543673,2025-05-20,Tuesday,1,0
vid_1759,user_290,282202,3,2123,372,34,2,lifehack,2025-10-03,0.19218087611869994,0.17522373999057936,0.01601507300989166,0.0009420631182289214,2025-10-03,Friday,1,0
vid_1760,user_135,70524,14,2780,217,13,3,funny,2025-04-22,0.08381294964028776,0.07805755395683453,0.004676258992805755,0.001079136690647482,2025-04-22,Tuesday,0,0
vid_1761,user_143,38235,18,845,87,9,2,motivation,2025-08-31,0.11597633136094675,0.10295857988165681,0.010650887573964497,0.002366863905325444,2025-08-31,Sunday,0,0
vid_1762,user_105,350118,3,3877,367,17,23,music,2025-12-20,0.10497807583182873,0.094660820221821,0.004384833634253288,0.00593242197575445,2025-12-20,Saturday,1,0
vid_1763,user_157,262098,4,2485,116,18,24,beauty,2025-01-06,0.0635814889336016,0.04668008048289739,0.007243460764587525,0.0096579476861167,2025-01-06,Monday,1,0
vid_1764,user_145,467683,37,694,133,12,6,challenge,2025-10-04,0.21757925072046108,0.19164265129682997,0.01729106628242075,0.008645533141210375,2025-10-04,Saturday,0,0
vid_1765,user_1,256624,14,2740,254,10,24,funny,2025-04-13,0.10510948905109489,0.0927007299270073,0.0036496350364963502,0.008759124087591242,2025-04-13,Sunday,1,0
vid_1766,user_76,202261,4,2438,432,31,5,art,2025-10-28,0.19196062346185397,0.17719442165709598,0.012715340442986054,0.002050861361771944,2025-10-28,Tuesday,1,0
vid_1767,user_131,297174,18,2847,153,34,8,funny,2025-03-11,0.0684931506849315,0.05374077976817703,0.01194239550403934,0.0028099754127151387,2025-03-11,Tuesday,1,0
vid_1768,user_89,22554,14,215,25,0,0,dance,2025-12-27,0.11627906976744186,0.11627906976744186,0.0,0.0,2025-12-27,Saturday,0,0
vid_1769,user_262,55020,10,1420,34,10,11,lifehack,2025-07-06,0.03873239436619718,0.023943661971830985,0.007042253521126761,0.007746478873239437,2025-07-06,Sunday,0,0
vid_1770,user_107,278960,56,2558,403,29,2,dance,2025-06-07,0.16966379984362784,0.15754495699765442,0.011336982017200938,0.0007818608287724785,2025-06-07,Saturday,1,0
